borough,neighborhood,sale_year,median_sale_price,median_price_per_sqft,num_sales,price_appreciation_yoy
Manhattan,SOUTHBRIDGE,2026,655000.0,,13,-0.20606060606060606
Manhattan,TRIBECA,2025,2750000.0,5.583649150169854,345,
Manhattan,TRIBECA,2026,2615000.0,1070.0115871838727,94,-0.049090909090909074
Manhattan,UPPER EAST SIDE (59-79),2025,1410000.0,1236.0654190449854,1240,
Manhattan,UPPER EAST SIDE (59-79),2026,1650000.0,1072.7511353593995,384,0.17021276595744683
Manhattan,UPPER EAST SIDE (79-96),2025,1295000.0,1215.6633547632964,1125,
Manhattan,UPPER EAST SIDE (79-96),2026,1294699.5,23.373066609984136,288,-0.00023204633204632064
Manhattan,UPPER EAST SIDE (96-110),2025,1602500.0,,31,
Manhattan,UPPER EAST SIDE (96-110),2026,721567.0,,10,-0.5497241809672386
Manhattan,UPPER WEST SIDE (59-79),2025,1365000.0,780.200937344295,1005,
Manhattan,UPPER WEST SIDE (59-79),2026,1300000.0,934.3662758781021,290,-0.04761904761904767
Manhattan,UPPER WEST SIDE (79-96),2025,1302500.0,807.1025020177563,652,
Manhattan,UPPER WEST SIDE (79-96),2026,1995000.0,1520.9924879042528,209,0.5316698656429943
Manhattan,UPPER WEST SIDE (96-116),2025,1100000.0,919.1880505553428,296,
Manhattan,UPPER WEST SIDE (96-116),2026,1031000.0,0.120598166907863,65,-0.06272727272727274
Manhattan,WASHINGTON HEIGHTS LOWER,2025,546000.0,116.92307692307692,94,
Manhattan,WASHINGTON HEIGHTS LOWER,2026,376000.0,0.05162622612287042,30,-0.31135531135531136
Manhattan,WASHINGTON HEIGHTS UPPER,2025,545000.0,191.87862561356536,151,
Manhattan,WASHINGTON HEIGHTS UPPER,2026,535000.0,168.66606591865357,54,-0.01834862385321101
Queens,AIRPORT JFK,2025,8872370.0,,1,
Queens,AIRPORT LA GUARDIA,2025,575201.0,784.3137254901961,3,
Queens,AIRPORT LA GUARDIA,2026,895000.0,731.2091503267974,2,0.5559778234043404
Queens,ARVERNE,2025,605000.0,346.844262295082,94,
Queens,ARVERNE,2026,570160.0,310.03494513738764,24,-0.057586776859504085
Queens,ASTORIA,2025,918212.5,601.9230769230769,630,
Queens,ASTORIA,2026,1032500.0,610.5006105006105,152,0.1244673754713641
Queens,BAYSIDE,2025,835000.0,687.1540055248619,591,
Queens,BAYSIDE,2026,789000.0,668.2867557715674,172,-0.05508982035928145
Queens,BEECHHURST,2025,570000.0,629.1165865384615,104,
Queens,BEECHHURST,2026,467500.0,725.057811258654,24,-0.17982456140350878
Queens,BELLE HARBOR,2025,1090000.0,602.1756021756022,37,
Queens,BELLE HARBOR,2026,775000.0,502.4203431372549,11,-0.28899082568807344
Queens,BELLEROSE,2025,800000.0,579.5791785375119,94,
Queens,BELLEROSE,2026,835000.0,573.4890109890109,20,0.043749999999999956
Queens,BREEZY POINT,2025,727500.0,,39,
Queens,BREEZY POINT,2026,750000.0,,13,0.030927835051546282
Queens,BRIARWOOD,2025,300000.0,586.7449162679426,100,
Queens,BRIARWOOD,2026,290000.0,631.9444444444445,33,-0.033333333333333326
Queens,BROAD CHANNEL,2025,504400.0,423.4234234234234,26,
Queens,BROAD CHANNEL,2026,511000.0,526.3929618768328,4,0.013084853291038812
Queens,CAMBRIA HEIGHTS,2025,705000.0,514.1653290529696,90,
Queens,CAMBRIA HEIGHTS,2026,710000.0,558.6324786324786,23,0.007092198581560183
Queens,COLLEGE POINT,2025,894000.0,538.5487528344671,158,
Queens,COLLEGE POINT,2026,870000.0,535.0091827364554,61,-0.02684563758389258
Queens,CORONA,2025,1422775.0,518.1907862222522,388,
Queens,CORONA,2026,911500.0,503.9283322121043,52,-0.35935056491715134
Queens,DOUGLASTON,2025,915000.0,669.2672485453035,112,
Queens,DOUGLASTON,2026,646500.0,737.3113854595337,28,-0.2934426229508197
Queens,EAST ELMHURST,2025,871997.5,563.9913232104121,78,
Queens,EAST ELMHURST,2026,894500.0,479.41729323308266,22,0.02580569325026727
Queens,ELMHURST,2025,616520.5,524.6460108213732,430,
Queens,ELMHURST,2026,610888.0,546.875,131,-0.009135949250673736
Queens,FAR ROCKAWAY,2025,674000.0,358.85167464114835,172,
Queens,FAR ROCKAWAY,2026,1320000.0,377.14646464646466,71,0.9584569732937684
Queens,FLORAL PARK,2025,850000.0,683.1767719897523,88,
Queens,FLORAL PARK,2026,785000.0,719.6969696969697,20,-0.07647058823529407
Queens,FLUSHING MEADOW PARK,2025,522500.0,,8,
Queens,FLUSHING MEADOW PARK,2026,412000.0,,2,-0.21148325358851672
Queens,FLUSHING-NORTH,2025,700000.0,706.9218441814596,1546,
Queens,FLUSHING-NORTH,2026,703796.5,713.8873396542108,470,0.0054235714285715275
Queens,FLUSHING-SOUTH,2025,552196.0,658.7301587301587,378,
Queens,FLUSHING-SOUTH,2026,605000.0,690.0394885966043,104,0.09562546631992985
Queens,FOREST HILLS,2025,488381.0,754.6621998883305,630,
Queens,FOREST HILLS,2026,595000.0,782.5884605051048,192,0.21831111365921285
Queens,FRESH MEADOWS,2025,1170000.0,720.9413140276132,63,
Queens,FRESH MEADOWS,2026,999000.0,794.7976878612717,21,-0.1461538461538462
Queens,GLEN OAKS,2025,417000.0,657.8947368421053,205,
Queens,GLEN OAKS,2026,370000.0,539.532182796603,53,-0.11270983213429253
Queens,GLENDALE,2025,918750.0,521.1200305810398,190,
Queens,GLENDALE,2026,799550.0,531.1475409836066,40,-0.12974149659863943
Queens,HAMMELS,2025,455000.0,451.44776314073306,29,
Queens,HAMMELS,2026,827500.0,487.8816615658721,12,0.8186813186813187
Queens,HILLCREST,2025,471000.0,659.7222222222222,65,
Queens,HILLCREST,2026,547500.0,603.8985685367264,10,0.16242038216560517
Queens,HOLLIS,2025,747500.0,469.1142191142191,198,
Queens,HOLLIS,2026,755000.0,537.8787878787879,65,0.010033444816053505
Queens,HOLLIS HILLS,2025,980000.0,763.9982943596688,46,
Queens,HOLLIS HILLS,2026,1080000.0,728.5714285714286,9,0.1020408163265305
Queens,HOLLISWOOD,2025,775000.0,630.7158625039419,62,
Queens,HOLLISWOOD,2026,680300.0,702.42656449553,18,-0.12219354838709673
Queens,HOWARD BEACH,2025,558316.0,465.1848888888889,249,
Queens,HOWARD BEACH,2026,560000.0,455.45560030032084,74,0.0030162130406437004
Queens,JACKSON HEIGHTS,2025,430000.0,564.2688679245283,462,
Queens,JACKSON HEIGHTS,2026,518000.0,506.36574074074076,159,0.20465116279069773
Queens,JAMAICA,2025,882000.0,562.700964630225,127,
Queens,JAMAICA,2026,1175000.0,601.4357844666251,69,0.33219954648526073
Queens,JAMAICA BAY,2025,670000.0,451.559934318555,11,
Queens,JAMAICA BAY,2026,635000.0,462.8279883381924,3,-0.052238805970149294
Queens,JAMAICA ESTATES,2025,1250000.0,776.3544448354621,67,
Queens,JAMAICA ESTATES,2026,1700000.0,716.7106752168993,16,0.3600000000000001
Queens,JAMAICA HILLS,2025,820000.0,516.6386554621849,42,
Queens,JAMAICA HILLS,2026,1040000.0,552.7777777777778,9,0.2682926829268293
Queens,KEW GARDENS,2025,361000.0,546.6621278748781,165,
Queens,KEW GARDENS,2026,338250.0,496.7532467532468,48,-0.06301939058171746
Queens,LAURELTON,2025,660000.0,468.25396825396825,163,
Queens,LAURELTON,2026,732115.5,527.4725274725274,48,0.10926590909090916
Queens,LITTLE NECK,2025,450000.0,651.2373626373626,127,
Queens,LITTLE NECK,2026,870000.0,698.4387838948234,43,0.9333333333333333
Queens,LONG ISLAND CITY,2025,1150000.0,604.6428571428571,406,
Queens,LONG ISLAND CITY,2026,1480000.0,739.2307692307693,141,0.28695652173913033
Queens,MASPETH,2025,900000.0,527.580971659919,185,
Queens,MASPETH,2026,915000.0,548.7239646761276,39,0.016666666666666607
Queens,MIDDLE VILLAGE,2025,925000.0,596.1866685370928,194,
Queens,MIDDLE VILLAGE,2026,890000.0,572.9166666666666,70,-0.037837837837837784
Queens,NEPONSIT,2025,999000.0,723.4042553191489,15,
Queens,NEPONSIT,2026,1350000.0,527.2727272727273,3,0.3513513513513513
Queens,OAKLAND GARDENS,2025,375000.0,737.2311827956989,190,
Queens,OAKLAND GARDENS,2026,359500.0,738.255033557047,56,-0.04133333333333333
Queens,OZONE PARK,2025,780000.0,500.0,189,
Queens,OZONE PARK,2026,765000.0,554.6875,49,-0.019230769230769273
Queens,QUEENS VILLAGE,2025,730000.0,524.0870897450193,289,
Queens,QUEENS VILLAGE,2026,733000.0,487.34716661290224,66,0.004109589041095818
Queens,REGO PARK,2025,420000.0,601.5670138888888,381,
Queens,REGO PARK,2026,365000.0,721.7371656397113,92,-0.13095238095238093
Queens,RICHMOND HILL,2025,800000.0,463.963963963964,281,
Queens,RICHMOND HILL,2026,791500.0,496.13962592431494,69,-0.010624999999999996
Queens,RIDGEWOOD,2025,1150000.0,430.5014805014805,171,
Queens,RIDGEWOOD,2026,1075000.0,494.246611335219,48,-0.06521739130434778
Queens,ROCKAWAY PARK,2025,585000.0,406.67505111838744,61,
Queens,ROCKAWAY PARK,2026,650000.0,406.5232833464878,11,0.11111111111111116
Queens,ROSEDALE,2025,735000.0,438.2938571725757,189,
Queens,ROSEDALE,2026,780000.0,421.4327594477906,51,0.061224489795918435
Queens,SO. JAMAICA-BAISLEY PARK,2025,640000.0,502.1097046413502,267,
Queens,SO. JAMAICA-BAISLEY PARK,2026,675000.0,525.9890205646566,79,0.0546875
Queens,SOUTH JAMAICA,2025,695000.0,476.0204081632653,235,
Queens,SOUTH JAMAICA,2026,675000.0,442.99674267100977,48,-0.02877697841726623
Queens,SOUTH OZONE PARK,2025,750000.0,551.4705882352941,177,
Queens,SOUTH OZONE PARK,2026,700000.0,529.04921875,49,-0.06666666666666665
Queens,SPRINGFIELD GARDENS,2025,665000.0,480.4379104747593,256,
Queens,SPRINGFIELD GARDENS,2026,655000.0,475.40983606557376,72,-0.015037593984962405
Queens,ST. ALBANS,2025,705000.0,465.9379798132347,287,
Queens,ST. ALBANS,2026,711250.0,490.27777777777777,82,0.00886524822695045
Queens,SUNNYSIDE,2025,587646.5,668.9386036334029,126,
Queens,SUNNYSIDE,2026,665000.0,677.5812057976602,43,0.1316327077588313
Queens,WHITESTONE,2025,993850.0,691.0993466289054,220,
Queens,WHITESTONE,2026,1050000.0,664.7417926214855,46,0.056497459375157266
Queens,WOODHAVEN,2025,762500.0,473.4867449772129,148,
Queens,WOODHAVEN,2026,850000.0,462.2720772753323,42,0.11475409836065564
Queens,WOODSIDE,2025,450000.0,597.0394736842105,265,
Queens,WOODSIDE,2026,410000.0,470.2194357366771,50,-0.0888888888888889
Staten Island,ANNADALE,2025,970000.0,484.69203902871715,86,
Staten Island,ANNADALE,2026,960000.0,496.6666666666667,15,-0.010309278350515427
Staten Island,ARDEN HEIGHTS,2025,620000.0,416.2636462209517,149,
Staten Island,ARDEN HEIGHTS,2026,575000.0,383.6145833333333,27,-0.07258064516129037
Staten Island,ARROCHAR,2025,697500.0,506.466789304897,12,
Staten Island,ARROCHAR-SHORE ACRES,2025,305000.0,416.13247863247864,24,
Staten Island,ARROCHAR-SHORE ACRES,2026,324999.5,101.53875,4,0.06557213114754101
Staten Island,BULLS HEAD,2025,693250.0,446.32142857142856,138,
Staten Island,BULLS HEAD,2026,602500.0,421.19565217391306,24,-0.13090515686981608
Staten Island,CASTLETON CORNERS,2025,775000.0,512.5,85,
Staten Island,CASTLETON CORNERS,2026,659000.0,507.46268656716416,13,-0.1496774193548387
Staten Island,CLOVE LAKES,2025,700000.0,526.327919047302,51,
Staten Island,CLOVE LAKES,2026,357500.0,405.0831020095726,8,-0.4892857142857143
Staten Island,CONCORD,2025,556489.5,399.8397435897436,46,
Staten Island,CONCORD,2026,649000.0,395.85087719298247,5,0.16623943488601323
Staten Island,CONCORD-FOX HILLS,2025,549499.5,467.00244200244197,14,
Staten Island,CONCORD-FOX HILLS,2026,588000.0,430.7692307692308,5,0.07006466793873334
Staten Island,DONGAN HILLS,2025,830000.0,468.6289697908598,51,
Staten Island,DONGAN HILLS,2026,865000.0,476.26329787234044,11,0.04216867469879526
Staten Island,DONGAN HILLS-COLONY,2025,980000.0,497.3350364406872,31,
Staten Island,DONGAN HILLS-COLONY,2026,990000.0,579.6252927400468,3,0.010204081632652962
Staten Island,DONGAN HILLS-OLD TOWN,2025,875800.0,436.0755997474747,12,
Staten Island,ELTINGVILLE,2025,776000.0,479.539641943734,164,
Staten Island,ELTINGVILLE,2026,807500.0,468.49757673667204,36,0.04059278350515472
Staten Island,EMERSON HILL,2025,907750.0,513.5135135135135,18,
Staten Island,EMERSON HILL,2026,1250000.0,591.8560606060606,1,0.37703112090333235
Staten Island,GRANT CITY,2025,660000.0,585.4345518867924,60,
Staten Island,GRANT CITY,2026,745000.0,525.2100840336135,15,0.1287878787878789
Staten Island,GRASMERE,2025,765000.0,495.18743667679837,52,
Staten Island,GRASMERE,2026,840000.0,528.2327667079439,7,0.0980392156862746
Staten Island,GREAT KILLS,2025,710000.0,491.42857142857144,361,
Staten Island,GREAT KILLS,2026,742000.0,470.79255319148933,59,0.04507042253521121
Staten Island,GREAT KILLS-BAY TERRACE,2025,720000.0,509.1185410334346,33,
Staten Island,GREAT KILLS-BAY TERRACE,2026,725000.0,441.6666666666667,7,0.00694444444444442
Staten Island,GRYMES HILL,2025,625000.0,440.0840723981901,39,
Staten Island,GRYMES HILL,2026,780000.0,395.8196181698486,17,0.248
Staten Island,HUGUENOT,2025,1025025.5,450.45045045045043,70,
Staten Island,HUGUENOT,2026,875000.0,420.28061224489795,16,-0.1463627002450183
Staten Island,LA TOURETTE PARK,2025,37605875.0,264.0509693229134,1,
Staten Island,LIVINGSTON,2025,625000.0,420.8333333333333,27,
Staten Island,LIVINGSTON,2026,820000.0,340.3024520770277,6,0.31200000000000006
Staten Island,MANOR HEIGHTS,2025,810000.0,542.8571428571429,63,
Staten Island,MANOR HEIGHTS,2026,924500.0,566.4794007490636,8,0.14135802469135794
Staten Island,MARINERS HARBOR,2025,557000.0,393.6829558998808,101,
Staten Island,MARINERS HARBOR,2026,575000.0,454.54545454545456,11,0.032315978456014305
Staten Island,MIDLAND BEACH,2025,660000.0,476.9230769230769,121,
Staten Island,MIDLAND BEACH,2026,739999.5,552.3504273504274,26,0.12121136363636364
Staten Island,NEW BRIGHTON,2025,549900.0,311.371773966447,97,
Staten Island,NEW BRIGHTON,2026,650000.0,399.19354838709677,23,0.18203309692671388
Staten Island,NEW BRIGHTON-ST. GEORGE,2025,530000.0,132.02358955960176,18,
Staten Island,NEW BRIGHTON-ST. GEORGE,2026,320000.0,,5,-0.39622641509433965
Staten Island,NEW DORP,2025,820000.0,535.7142857142857,111,
Staten Island,NEW DORP,2026,760000.0,491.07142857142856,15,-0.07317073170731703
Staten Island,NEW DORP-BEACH,2025,575000.0,519.0839694656488,49,
Staten Island,NEW DORP-BEACH,2026,746000.0,437.910447761194,9,0.297391304347826
Staten Island,NEW DORP-HEIGHTS,2025,787000.0,517.6422116491653,34,
Staten Island,NEW DORP-HEIGHTS,2026,960000.0,561.7296717744634,5,0.21982210927573065
Staten Island,NEW SPRINGVILLE,2025,575000.0,411.0633778473183,227,
Staten Island,NEW SPRINGVILLE,2026,585000.0,430.28846153846155,31,0.017391304347825987
Staten Island,OAKWOOD,2025,800000.0,567.8615196078431,27,
Staten Island,OAKWOOD,2026,837000.0,770.5013736263736,2,0.0462499999999999
Staten Island,OAKWOOD-BEACH,2025,764000.0,565.9259259259259,18,
Staten Island,OAKWOOD-BEACH,2026,675000.0,527.70375,5,-0.11649214659685869
Staten Island,PLEASANT PLAINS,2025,799999.0,455.63223029324723,33,
Staten Island,PLEASANT PLAINS,2026,820000.0,428.2043962318013,5,0.025001281251601615
Staten Island,PORT IVORY,2025,451500.0,401.69989945218776,20,
Staten Island,PORT IVORY,2026,435000.0,280.62008496791105,7,-0.03654485049833889
Staten Island,PORT RICHMOND,2025,621500.0,380.29432624113474,78,
Staten Island,PORT RICHMOND,2026,546750.0,384.5782882241216,8,-0.12027353177795652
Staten Island,PRINCES BAY,2025,951000.0,449.80264607364643,56,
Staten Island,PRINCES BAY,2026,950000.0,475.3199268738574,7,-0.001051524710830698
Staten Island,RICHMONDTOWN,2025,960000.0,543.015332197615,44,
Staten Island,RICHMONDTOWN,2026,950000.0,577.5375939849624,15,-0.01041666666666663
Staten Island,RICHMONDTOWN-LIGHTHS HILL,2025,1390000.0,427.0353302611367,3,
Staten Island,RICHMONDTOWN-LIGHTHS HILL,2026,1450000.0,585.0105035550494,2,0.043165467625899234
Staten Island,ROSEBANK,2025,639000.0,485.6114457831325,106,
Staten Island,ROSEBANK,2026,814500.0,529.1666666666666,14,0.27464788732394374
Staten Island,ROSSVILLE,2025,610000.0,421.5029012370552,84,
Staten Island,ROSSVILLE,2026,669000.0,369.2307692307692,9,0.09672131147540974
Staten Island,ROSSVILLE-CHARLESTON,2025,825000.0,358.69565217391306,27,
Staten Island,ROSSVILLE-CHARLESTON,2026,820000.0,357.42971887550203,3,-0.0060606060606061
Staten Island,ROSSVILLE-PORT MOBIL,2025,1987500.0,293.7062937062937,4,
Staten Island,ROSSVILLE-RICHMOND VALLEY,2025,1323725.0,406.23557564477534,7,
Staten Island,SILVER LAKE,2025,788800.0,515.6031546262093,31,
Staten Island,SILVER LAKE,2026,730000.0,357.4831257078143,3,-0.07454361054766734
Staten Island,SOUTH BEACH,2025,770000.0,529.1993991738641,121,
Staten Island,SOUTH BEACH,2026,725000.0,502.16346153846155,19,-0.058441558441558406
Staten Island,STAPLETON,2025,547500.0,349.16201117318434,54,
Staten Island,STAPLETON,2026,474500.0,344.1197691197691,8,-0.1333333333333333
Staten Island,STAPLETON-CLIFTON,2025,555000.0,354.84458474987855,10,
Staten Island,STAPLETON-CLIFTON,2026,550000.0,200.87655222790357,5,-0.009009009009009028
Staten Island,SUNNYSIDE,2025,775000.0,482.3151125401929,41,
Staten Island,SUNNYSIDE,2026,1350000.0,340.2217741935484,3,0.7419354838709677
Staten Island,TODT HILL,2025,1955000.0,561.3949497839105,27,
Staten Island,TODT HILL,2026,2071500.0,653.8169575101126,4,0.059590792838874584
Staten Island,TOMPKINSVILLE,2025,615000.0,359.72567661812775,40,
Staten Island,TOMPKINSVILLE,2026,325000.0,408.6503623188406,7,-0.4715447154471545
Staten Island,TOTTENVILLE,2025,880000.0,426.2000897263347,120,
Staten Island,TOTTENVILLE,2026,970000.0,428.0,20,0.10227272727272729
Staten Island,TRAVIS,2025,710000.0,505.1951488423374,32,
Staten Island,TRAVIS,2026,721200.0,410.53326612903226,16,0.015774647887323967
Staten Island,WEST NEW BRIGHTON,2025,700000.0,396.4394644115574,155,
Staten Island,WEST NEW BRIGHTON,2026,730000.0,408.96601373154505,18,0.04285714285714293
Staten Island,WESTERLEIGH,2025,690000.0,506.59845561993563,116,
Staten Island,WESTERLEIGH,2026,795000.0,505.78034682080926,19,0.15217391304347827
Staten Island,WILLOWBROOK,2025,799500.0,501.6233766233766,84,
Staten Island,WILLOWBROOK,2026,810000.0,523.2857142857143,21,0.013133208255159401
Staten Island,WOODROW,2025,831500.0,445.09043927648577,76,
Staten Island,WOODROW,2026,772500.0,518.6531007751938,16,-0.07095610342754055
